id,timestamp,url,tweet,replies,retweets,quotes,likes
2.43E+17,04-09-12 19:50,https://twitter.com/JoeBiden/status/243073573508481024,“You’re the reason why the automobile industry is back.”—VP Biden at an AFL-CIO labor rally in Detroit yesterday,8,30,0,10
2.43E+17,04-09-12 20:01,https://twitter.com/JoeBiden/status/243076342759976961,"“Because of you and your productivity, the combined auto companies have committed to invest another $23 billion in expansion in America.”",17,46,0,8
2.43E+17,04-09-12 20:10,https://twitter.com/JoeBiden/status/243078647949451266,VP Biden: “The President and I are determined to replace the word ‘outsourcing’ for our children’s generation with the word ‘insourcing.’”,31,90,0,27
2.43E+17,04-09-12 20:20,https://twitter.com/JoeBiden/status/243081158689161216,"“‘Right to work’ means the right to work for less, not for what you deserve. That's not going to happen as long as we’re here.”—VP Biden",36,90,0,15
2.43E+17,04-09-12 20:30,https://twitter.com/JoeBiden/status/243083678576689152,"VP Biden: “While we’re talking about making sure we protect Medicare, they're talking about creating an entire new system—voucher-care.”",17,50,0,12
2.43E+17,04-09-12 20:40,https://twitter.com/JoeBiden/status/243086213194604544,"“It’s simple, folks. We’re for Medicare; they're for voucher-care. And if they win, people are in trouble.”—VP Biden",25,161,1,27
2.43E+17,04-09-12 20:54,https://twitter.com/JoeBiden/status/243089565995384832,"“Let me make something clear and say it to the press, America is better off today.”—Vice President Biden in Detroit",54,120,0,22
2.43E+17,04-09-12 21:01,https://twitter.com/JoeBiden/status/243091451490222080,"VP to union workers in MI: “We know who built this country, and we know who is going to rebuild it. It’s you. We should be thanking you.”",16,75,0,11
2.43E+17,05-09-12 1:13,https://twitter.com/JoeBiden/status/243154801767112704,A moving tribute to the late Sen. Ted Kennedy: http://t.co/gLTmRSbq,36,136,0,55
2.43E+17,05-09-12 2:27,https://twitter.com/JoeBiden/status/243173476050010112,Jill and I are looking forward to hearing from our amazing First Lady tonight—we think she's going to knock it out of the park. –Joe,61,208,0,82
2.43E+17,05-09-12 14:51,https://twitter.com/JoeBiden/status/243360639257559040,VP Biden. Kal Penn. Coming tomorrow to a livestream near you: http://t.co/tCyxRWnk,8,31,0,14
2.43E+17,05-09-12 16:02,https://twitter.com/JoeBiden/status/243378677742702592,San Antonio Mayor Julian Castro knocked it out of the park at #DNC2012 last night. Take a look: http://t.co/nMmsVVZ8,24,75,0,20
2.43E+17,05-09-12 18:02,https://twitter.com/JoeBiden/status/243408809400365056,"If #DNC2012 has you fired up, do something about it: Commit to vote today. http://t.co/NCvfPZlA",23,90,0,20
2.43E+17,05-09-12 20:01,https://twitter.com/JoeBiden/status/243438658600968194,"""Barack knows the American dream because he's lived it."" Watch @MichelleObama's debut at the DNC last night: http://t.co/2nS29P5D",23,52,0,17
2.43E+17,05-09-12 21:33,https://twitter.com/JoeBiden/status/243461925902643201,Couldn’t make it to Charlotte? Catch VP Biden and President Obama’s speeches at a neighborhood watch party tomorrow: http://t.co/TsgD4HU9,13,33,0,3
2.43E+17,05-09-12 23:51,https://twitter.com/JoeBiden/status/243496662763446272,Get to know the 5 key points of the Democratic Party platform in 1 RT-friendly graphic: http://t.co/LiIAH4Es,33,509,0,141
2.44E+17,06-09-12 3:01,https://twitter.com/JoeBiden/status/243544506748784640,President Bill Clinton is explaining why we should vote Obama-Biden on Nov. 6. Watch it live: http://t.co/OtrOhNSl,24,144,0,33
2.44E+17,06-09-12 15:59,https://twitter.com/JoeBiden/status/243740313292791810,RT if you’re excited for VP Biden’s speech at 9:35pm ET: http://t.co/c0GFICkV,94,1049,1,129
2.44E+17,06-09-12 18:09,https://twitter.com/JoeBiden/status/243772864807972865,Catch up on all the great speeches and stories from #DNC2012 so far: http://t.co/gCk95mLj,15,29,0,10
2.44E+17,06-09-12 19:18,https://twitter.com/JoeBiden/status/243790415487172608,"Before @BarackObama takes the stage tonight, watch his brother-in-law Craig relive another DNC speech: http://t.co/dn4w3Cqc",13,39,0,12
2.44E+17,07-09-12 1:22,https://twitter.com/JoeBiden/status/243881926388232192,We’ll be live-tweeting the VP’s speech on @Obama2012—follow along for the latest.,31,56,0,17
2.44E+17,07-09-12 1:27,https://twitter.com/JoeBiden/status/243883239561908224,“The middle class wasn’t a number—it wasn’t a net worth. It was more of a value set.”—VP Biden on his upbringing: http://t.co/DIluIKhV,32,169,0,38
2.44E+17,07-09-12 3:07,https://twitter.com/JoeBiden/status/243908353116479488,Pitch in $5 now to make sure this campaign stays strong all the way to a win in November: http://t.co/4csG0eNG,46,153,0,57
2.44E+17,07-09-12 14:50,https://twitter.com/JoeBiden/status/244085169462579201,".@BarackObama, @MichelleObama, VP Biden, and Dr. Jill Biden—together again on the campaign trail! Follow @OFA_NH and @OFA_IA for the latest.",14,50,0,12
2.44E+17,07-09-12 15:46,https://twitter.com/JoeBiden/status/244099332230492161,"If you’re in for four more years, stand with President Obama and Vice President Biden today: http://t.co/6rYtfyov",23,98,0,17
2.44E+17,07-09-12 17:58,https://twitter.com/JoeBiden/status/244132598211829760,"After a great #DNC2012, it’s time to register voters and win this thing—find a weekend of action event near you: http://t.co/4KYvxfrB",20,98,0,21
2.44E+17,07-09-12 19:31,https://twitter.com/JoeBiden/status/244155961084899328,VP Biden spoke from the heart last night—watch his speech and get inspired all over again: http://t.co/BOZFXUY3,23,65,0,25
2.44E+17,07-09-12 21:35,https://twitter.com/JoeBiden/status/244187255193886722,President Obama laid out a plan to restore the promise of middle class security last night: http://t.co/S59rpAWJ,27,63,0,12
2.44E+17,08-09-12 0:23,https://twitter.com/JoeBiden/status/244229413665906690,Pitch in $5 to the President and Vice President who are working to strengthen the middle class every day: http://t.co/fa8OPwYu,22,60,0,12
2.44E+17,08-09-12 15:51,https://twitter.com/JoeBiden/status/244463073446989824,"We’re kicking off the biggest weekend of action yet, and chances are there’s an event near you. Get out there: http://t.co/0qkmeLJW",9,47,0,6
2.45E+17,08-09-12 18:35,https://twitter.com/JoeBiden/status/244504232902938624,"More than 700,000 grassroots donations—and counting—to help re-elect President Obama and Vice President Biden: http://t.co/qy9uBR7J",24,76,0,16
2.45E+17,09-09-12 0:50,https://twitter.com/JoeBiden/status/244598556336476160,Back in action: http://t.co/vJAnKCtx,61,149,0,90
2.45E+17,09-09-12 15:44,https://twitter.com/JoeBiden/status/244823723457261568,"“It's never been a good bet to bet against America!”—VP Biden in Zanesville, OH http://t.co/j4u404Wb",31,103,0,27
2.45E+17,09-09-12 22:41,https://twitter.com/JoeBiden/status/244928569392889856,RT if you agree with VP Biden: http://t.co/UL2DD2S9,48,860,1,153
2.45E+17,10-09-12 17:56,https://twitter.com/JoeBiden/status/245219274392743936,"It was peach pie and motorcycle talk for the VP at Cruisers Diner in Seaman, Ohio yesterday: http://t.co/mASs8rG0",92,213,0,80
2.45E+17,10-09-12 22:26,https://twitter.com/JoeBiden/status/245287221580660739,VP Biden swung through Ohio this weekend—and supporters greeted him warmly at every stop: http://t.co/0YR8B6Se,14,49,0,10
2.45E+17,11-09-12 0:14,https://twitter.com/JoeBiden/status/245314446405296129,"Pick out your favorite bumper sticker, and we’ll send it to you for free: http://t.co/pyRts2NW",35,75,0,17
2.46E+17,11-09-12 20:28,https://twitter.com/JoeBiden/status/245619770861424640,"“My personal prayer for all of you is that in every succeeding year, you’re able to sing more than you weep.”—Vice President Biden",44,297,0,85
2.46E+17,12-09-12 20:42,https://twitter.com/JoeBiden/status/245985749437128705,"VP: “Our President knows creating jobs here in America, keeping jobs here, and bringing jobs back to America—that's the job of a President.”",28,76,0,19
2.46E+17,12-09-12 20:48,https://twitter.com/JoeBiden/status/245987236007510016,“We’ve set a goal—and we will accomplish it—of creating 1 million new manufacturing jobs by 2016.”—Vice President Biden,32,60,0,21
2.46E+17,12-09-12 20:59,https://twitter.com/JoeBiden/status/245989999386976256,"VP Biden: “We've increased benefits for Medicare recipients, and in addition, we've extended the solvency of this system to the year 2024.”",20,60,0,12
2.46E+17,12-09-12 21:23,https://twitter.com/JoeBiden/status/245996199671373824,"“We have a lot of obligations—only one truly sacred one, and that is to equip those we send to war &amp; care for those who come home from war.”",21,61,0,21
2.46E+17,12-09-12 21:46,https://twitter.com/JoeBiden/status/246001817425694720,"“Like generations before us, you didn’t lose faith. You fought back. You didn’t give up, you got up.”—VP Biden",25,119,0,30
2.46E+17,13-09-12 0:15,https://twitter.com/JoeBiden/status/246039307058552834,President Obama on the values and faith that guide him—and our country—through difficult times: http://t.co/v2wAULSt,90,295,0,96
2.46E+17,13-09-12 21:32,https://twitter.com/JoeBiden/status/246360646902505472,"Eau Claire, WI welcomed VP Biden with flair today: http://t.co/WrDY5Q4r",9,39,0,20
2.46E+17,13-09-12 21:48,https://twitter.com/JoeBiden/status/246364643491201025,"VP: “The President &amp; I have a fundamentally different vision than Gov. Romney &amp; Congressman Ryan, and a different value set that guides us.”",34,56,0,14
2.46E+17,13-09-12 22:01,https://twitter.com/JoeBiden/status/246368033327685632,“The President &amp; I know neither one of us would be standing where we are today were it not for help we received in scholarships and loans.”,29,105,0,31
2.46E+17,13-09-12 22:15,https://twitter.com/JoeBiden/status/246371621630246912,VP in WI: “6 out of every 10 jobs in the next 10 years are going to require a degree or certificate beyond high school—we must be prepared.”,18,70,0,12
2.46E+17,13-09-12 22:25,https://twitter.com/JoeBiden/status/246374100975628288,"“The Romney-Ryan budget calls for massive cuts in elementary and secondary education.”—VP Biden in Eau Claire, WI",16,98,0,6
2.46E+17,13-09-12 22:45,https://twitter.com/JoeBiden/status/246379132282347520,"VP Biden on Romney-Ryan: “To them, it doesn’t matter much where American companies put their money or where they create jobs.”",25,53,0,10
2.46E+17,13-09-12 22:55,https://twitter.com/JoeBiden/status/246381663054086144,VP on the GOP: “What they're proposing will not extend the life of Medicare. It will actually put the trust fund in jeopardy in 2016.”,18,48,0,8
2.46E+17,13-09-12 23:05,https://twitter.com/JoeBiden/status/246384151052296192,VP Biden on Romney-Ryan: “They are not for Medicare. They are for a plan called Vouchercare.”,25,64,1,16
2.46E+17,13-09-12 23:15,https://twitter.com/JoeBiden/status/246386738342264833,"“Our plan focuses first on education—100,000 new science and math teachers in the next 10 years.”—VP Biden in Eau Claire, WI",31,59,0,15
2.46E+17,13-09-12 23:25,https://twitter.com/JoeBiden/status/246389178403803136,"“We see a future where America leads not only by the example of our power, but by the power of our example.”—VP Biden",26,99,2,26
2.46E+17,13-09-12 23:35,https://twitter.com/JoeBiden/status/246391705018966016,VP Biden in WI: “America is coming back. We’re not going back. We’re going forward.”,29,74,0,16
2.47E+17,14-09-12 20:18,https://twitter.com/JoeBiden/status/246704589385121792,"Dr. Jill Biden is hitting the campaign trail with stops in Minnesota, Michigan &amp; Pennsylvania—we’ll be covering all the action right here.",11,27,0,8
2.47E+17,14-09-12 20:40,https://twitter.com/JoeBiden/status/246710041082732544,"Dr. Biden in MN: “I’m proud of this administration because I know that every single day, President Obama &amp; my husband are fighting for you.”",14,40,0,10
2.47E+17,14-09-12 20:54,https://twitter.com/JoeBiden/status/246713621760069632,“Barack and Joe are working hard to invest in education and make it easier for young people to afford college.”—Dr. Jill Biden in MN,7,39,0,14
2.47E+17,14-09-12 21:10,https://twitter.com/JoeBiden/status/246717623109287936,Dr. Biden on POTUS and VPOTUS: “They doubled funding for Pell Grants and fought to make sure that student loan interest rates didn’t go up.”,7,37,0,15
2.47E+17,14-09-12 21:20,https://twitter.com/JoeBiden/status/246720139087728641,Dr. Biden: “Community colleges are a cornerstone of our education policies.”,6,54,0,22
2.47E+17,14-09-12 21:30,https://twitter.com/JoeBiden/status/246722682018738177,“The President has a plan to train 2 million workers through partnerships between businesses and community colleges.” #DrBiden2012,15,55,0,15
2.47E+17,14-09-12 21:40,https://twitter.com/JoeBiden/status/246725175641530368,"Dr. B: “Every day, Barack and Joe are working so that every single American has an opportunity to provide for themselves &amp; their families.”",12,41,0,22
2.47E+17,14-09-12 21:50,https://twitter.com/JoeBiden/status/246727716865458176,“You can find out all the information you need at our websites: http://t.co/sdY1NV9E and http://t.co/ySGMlxjt.”—Dr. Biden,8,41,0,11
2.47E+17,14-09-12 23:47,https://twitter.com/JoeBiden/status/246757090809491456,"Go backstage with VP Biden, President Obama, and the First Lady at #DNC2012: http://t.co/y6HCULSI",4,29,0,10
2.47E+17,15-09-12 1:22,https://twitter.com/JoeBiden/status/246780879488315392,"In case you missed it, VP Biden rallied students in Eau Claire, Wisconsin yesterday: http://t.co/mFqjvKrd",20,45,0,14
2.47E+17,15-09-12 20:30,https://twitter.com/JoeBiden/status/247070001423605760,“This election is personal to me. And it’s not just because my husband’s name is on the ballot.”—Dr. Jill Biden in MI,24,47,0,13
2.47E+17,15-09-12 20:40,https://twitter.com/JoeBiden/status/247072422375870464,Dr. Biden: “So many issues I care deeply about are all at stake here in 2012.’,15,19,0,10
2.47E+17,15-09-12 20:50,https://twitter.com/JoeBiden/status/247074973221539841,"“Like most teachers, it isn’t just what I do—it is who I am.”—Dr. Jill Biden in Michigan",9,83,0,19
2.47E+17,15-09-12 21:01,https://twitter.com/JoeBiden/status/247077638236147713,Dr. Biden on POTUS &amp; VPOTUS: “They are giving students the right to repay their loans at a fixed percentage of their income.”,8,36,0,8
